,TweetId,Label,TweetText,cleaned_tweets
3083,301945391132327936,Politics,"'""I would hope that the average individual experiences 1 of the highest levels of emotional attachments, satisfaction&amp;happiness when in love""'",would hope average individual experiences highest levels emotional attachments satisfaction amp happiness love
3084,300522586830422016,Politics,'10 February 1990 FW de Klerk announces at a press conference that #NelsonMandela would be released from prison the next day #Justice',february klerk announces press conference nelsonmandela would released prison next day justice
3085,305163130328207360,Sports,'Brendon McCullum is not giving up the fight and follows two pulled fours with a straight six off Finn #NZvEng',brendon mccullum giving fight follows two pulled fours straight six finn nzveng
3086,304080480507158529,Sports,'McLaren has a new young driver http://t.co/fVxArOuZ #F1',mclaren new young driver
3087,305785961323847680,Sports,"Next time you're feeling unmotivated, remind yourself of this man -&gt; http://t.co/OPhZ1f97Kt",next time feeling unmotivated remind man
3088,306451732819496960,Sports,"'Michu from the #SwansParade: ""It\u2019s really good we\u2019re enjoying it. It was a great performance and we deserved it. We are the champions!\u201d'",michu swansparade really good enjoying great performance deserved champions
3089,306621939571630080,Sports,'Peter Handscomb takes a blinder to dismiss Greg Moller for 26. Clint McKay picks up his second wicket. QLD 4-58 (15.5) #RyobiODC',peter handscomb takes blinder dismiss greg moller clint mckay picks second wicket qld ryobiodc
3090,283076975197827072,Politics,'Noted some very innovative suggestions. Thank you. I will speak to those who are directly in charge',noted innovative suggestions thank speak directly charge
3091,301570212812177408,Sports,Help pick this year's @nitrocircuslive stunt for chance to WIN a trip to 2013 F1\xae Rolex #AusGrandPrix http://t.co/aCqxoxkU,help pick year nitrocircuslive stunt chance win trip xae rolex ausgrandprix
3092,296772371518480384,Sports,"'@mstana94 protocol, tradition.'",protocol tradition
3093,306044951186243584,Politics,"RT @WFP: Look at this, and then remember: #hunger is the world's greatest solvable problem http://t.co/eeYoXbPGdU",wfp look remember hunger world greatest solvable problem
3094,267868044909477889,Politics,"'On Nov 10, PM #Noda visited Fukuoka Prefecture. He enjoyed the Hakata Kawabata shopping district in Fukuoka City. \nhttp://t.co/iIwAyCyu'",nov noda visited fukuoka prefecture enjoyed hakata kawabata shopping district fukuoka city
3095,296208332346257408,Politics,"'Negotiating a bilateral Shipping treaty with my Panamanian counterpart, Secy &amp; DG, Ministry of Shipping, Govt of India http://t.co/y7uNwNIt'",negotiating bilateral shipping treaty panamanian counterpart secy amp ministry shipping govt india
3096,260162242211893248,Politics,'RT @PaulRyanVP: Our thoughts &amp; prayers go out to the victims &amp; everyone affected by the senseless act of violence in Brookfield ...',paulryanvp thoughts amp prayers victims amp everyone affected senseless act violence brookfield
3097,276755799441809409,Politics,'Condolences to President of the Philippines Benigno Aquino in connection with the typhoon in the southern Philippines http://t.co/J5XTUc8x',condolences president philippines benigno aquino connection typhoon southern philippines
3098,306443323244158976,Politics,"'Domestic workers also protected by the #Sexual Harassment of Women at Workplace (Prevention, Prohibition and Redressal) Act, 2012'",domestic workers also protected sexual harassment women workplace prevention prohibition redressal act
3099,296819453801422848,Sports,"@mangelesaguirre Another year gone, we love all the fans we're getting from South America. Hello Chile! ;-)",mangelesaguirre another year gone love fans getting south america hello chile
3100,292457958925803521,Politics,Weekly Wrap Up: \u201cNow is the Time\u201d - Watch the West Wing Week Here. Here's a quick glimpse at what happened this ... http://t.co/qb5b03ad,weekly wrap time watch west wing week quick glimpse happened
3101,305678739914756096,Sports,'Yellow card for Rodwell. #CFC',yellow card rodwell cfc
3102,296663528159457280,Politics,Latest on Prime Minister's trip to #Algeria: http://t.co/kX3QwwEj #PMinAfrica,latest prime minister trip algeria pminafrica
3103,304433917019189248,Sports,"'RT @Starsportsindia: @cricketwallah Hi Ayaz, #IndAusEpic quiz at 11am IST today on twitter. Star Sports T-shirts to be won. Please remin ...'",starsportsindia cricketwallah ayaz indausepic quiz ist today twitter star sports shirts please remin
3104,29081655985577984,Sports,"'So after almost playing on twice, Sunshine goes to the well again. Brainless batting.'",almost playing twice sunshine goes well brainless batting
3105,304982564815396865,Politics,'#SecKerry: We value #health and #nutrition and the principle of helping people gain the strength to help themselves. @FeedtheFuture',seckerry value health nutrition principle helping people gain strength help feedthefuture
3106,306529895272566784,Sports,Everton's assistant Steve Round says Marouane Fellaini should be back for Saturday after missing this evening's game through injury. #EFC,everton assistant steve round says marouane fellaini back saturday missing evening game injury efc
3107,304071522589503488,Politics,'RT @WWaystation: Masai passed away a few years ago but he lives in our hearts and memories! Look at those claws! http://t.co/yKLpz1NX',wwaystation masai passed away years ago lives hearts memories look claws
3108,305682778442326016,Politics,'Photo: District officials come in to welcome the convoy. En route Sylhet http://t.co/XQBfQP3yu8',photo district officials come welcome convoy route sylhet
3109,32642653065576448,Sports,'@TestMatchSofa roving reporter at the ground if you need anything!',testmatchsofa roving reporter ground need anything
3110,260551197130383360,Politics,'.@BarackObama\u2019s foreign policy is unraveling in the Middle East &amp; our national security is threatened throughout the world #CantAfford4More',barackobama foreign policy unraveling middle east amp national security threatened throughout world
3111,290032264799219712,Politics,Job Fair organized for Mumbai's youth. Already thousands of candidates &amp; many jobs offered! Ends tomorrow evening http://t.co/hWMTWCX7,job fair organized mumbai youth already thousands candidates amp many jobs offered ends tomorrow evening
3112,301520659589251072,Politics,"'FACT: President Obama is doubling fuel efficiency standards, which will save consumers more than $8,000 at the pump. #MadeInAmerica'",fact president obama doubling fuel efficiency standards save consumers pump madeinamerica
3113,300598870419861505,Politics,'#Europe at the crossroads? Where should we head now? Watch @Europarltv interview with two MEPs: http://t.co/Dhef6ILI',europe crossroads head watch europarltv interview two meps
3114,303947571800453120,Sports,'Which two teams do you think will finish top of the World Cricket League Championship and qualify for the #cwc15?',two teams think finish top world cricket league championship qualify
3115,305380139309604864,Politics,"'""These cuts don\u2019t have to happen. Congress can turn them off anytime with just a little compromise."" http://t.co/Fy9OEfL2Mj #JobsNow'",cuts happen congress turn anytime little compromise jobsnow
3116,301302886535688192,Politics,"'Medvedev: We will raise wages for more categories of teachers, including teaching assistants, counsellors and special needs experts'",medvedev raise wages categories teachers including teaching assistants counsellors special needs experts
3117,293214632619954177,Sports,'Jeremy #Chardy defeats #Seppi 57 63 62 62 to reach his first major quarter-final at the @AustralianOpen. #atp #tennis #AusOpen',jeremy chardy defeats seppi reach first major quarter final australianopen atp tennis ausopen
3118,298333561759617025,Politics,"'""Good can be achieved amongst human beings who are prepared to trust, prepared to believe in the goodness of people"" #NelsonMandela'",good achieved amongst human beings prepared trust prepared believe goodness people nelsonmandela
3119,254684720405815296,Politics,'Women have had enough of @BarackObama\u2019s disappointment. We need new leadership to get our economy growing again. http://t.co/7AcQZb9e',women enough barackobama disappointment need new leadership get economy growing
3120,306699518492168192,Politics,'CEA: CAD widened to 4.2% of GDP in 2011-2012',cea cad widened gdp
3121,305965920839430144,Sports,'@szwakala Crash it. :P',szwakala crash
3122,295568674868318208,Sports,'Victory is sweet! @DjokerNole hands out chocolate at his presser. More in our final #ausopen diary. http://t.co/nvKNpj9b #atp #tennis',victory sweet djokernole hands chocolate presser final ausopen diary atp tennis
3123,281773030785568768,Politics,'Putin: The final decision on Daylight Saving Time will be made following a study currently being conducted by the Government',putin final decision daylight saving time made following study currently conducted government
3124,302543040063610883,Sports,'The down time between your team\u2019s last game and their next is the WORST.',time team last game next worst
3125,301901492024115200,Sports,'RT @winning_formula: @ausgrandprix You definitely got my heart racing! Look what I got in the mail today...awesome! http://t.co/rxllPkZf',winning formula ausgrandprix definitely got heart racing look got mail today awesome
3126,304936900714713088,Politics,RT @PMOIndia: PHOTO: Prime Minister reaches Jaisalmer airbase in Rajasthan on his way to witness 'Iron Fist' 2013 exercise. http://t.co/ ...,pmoindia photo prime minister reaches jaisalmer airbase rajasthan way witness iron fist exercise
3127,304274268034834432,Sports,'The teams are out in Barcelona for the @NextGenSeries game. Live on #ChelseaTV remember... #CFC',teams barcelona nextgenseries game live chelseatv remember cfc
3128,294787931791585280,Sports,'. @andy_murray will play @DjokerNole in the @AustralianOpen final after beating #Federer 64 67(5) 63 67(2) 62. http://t.co/2jQb7g7J #atp',andy murray play djokernole australianopen final beating federer atp
3129,283160514991902720,Politics,"The President's visit to India: Meeting with Prime Minister of India, Dr. Manmohan Singh http://t.co/C2sS5I2V",president visit india meeting prime minister india manmohan singh
3130,291572387877629952,Sports,"RT @ScorchersBBL: BIG FINAL ticket info, here's everything you need to know for buying tickets for Saturday's #BBL02 decider vs @HeatBBL ...",scorchersbbl big final ticket info everything need know buying tickets saturday decider heatbbl
3131,297505428890333184,Politics,Weekly Wrap Up: Strengthening Our Country's Future - Watch the West Wing Week here. Here's a quick glimpse at wh... http://t.co/aKstKLuO,weekly wrap strengthening country future watch west wing week quick glimpse
3132,306506959073472512,Sports,"Whatever level of football you watch, tell us who your #playeroftheyear is? We'll retweet the best ones. @bbc5live #bbcfootball",whatever level football watch tell playeroftheyear retweet best ones bbcfootball
3133,300528129078870016,Sports,"#GBFedCup cont. @laurarobson5: I'm going to stretch now, then support Heather and hopefully she can do it.",gbfedcup cont going stretch support heather hopefully
3134,305364331929931776,Politics,'@100rabhsinha ha ha thanks :)',thanks
3135,303887746810912768,Politics,'Meeting on the socioeconomic development forecast until 2030 and the main parameters of the Russian budget system http://t.co/9AHix9Ie',meeting socioeconomic development forecast main parameters russian budget system
3136,305940406074482688,Sports,'Cartoon: Lyon is jealous of Watson. #IndvAus http://t.co/RDSE5XAV9l',cartoon lyon jealous watson indvaus
3137,304974037417857026,Sports,Jonathan Ouegnin used nothin' but hops to BOOMSHAKALAKA the guy in front of him -&gt; http://t.co/L9irPP8O57 (via @UNITE),jonathan ouegnin used nothin hops boomshakalaka guy front via unite
3138,305881961128402944,Politics,"Before blockbuster films, there were blockbuster books. But the original Les Mis wasn't so down on revolution: http://t.co/vAAFoFMTnG",blockbuster films blockbuster books original les mis revolution
3139,304274934597828608,Sports,We're underway in Barcelona. #CFC,underway barcelona cfc
3140,300282995217149952,Sports,'. #Gasquet will face @benoitpaire in @OpenSudFrance final after beating #Nieminen 63 36 62. http://t.co/Yet2Wy7U #atp #tennis',gasquet face benoitpaire opensudfrance final beating nieminen atp tennis
3141,304559883519418368,Sports,'What are your predictions for the first Test between India and Australia? #testcricket',predictions first test india australia testcricket
3142,301420944986103808,Politics,'Help make life better for people with #dementia - join the #dementiafriends today: http://t.co/ZPlxuHsw Please Retweet',help make life better people dementia join dementiafriends today please retweet
3143,283055205547925505,Politics,'3/4 be brought in within a defined timeframe to ensure quicker trials &amp; enhanced punishments to criminals of sexual assaults against women.',brought within defined timeframe ensure quicker trials amp enhanced punishments criminals sexual assaults women
3144,265991017096966144,Politics,'Cuyahoga County Board of Elections Director speaking to media live now on NS CH 3',cuyahoga county board elections director speaking media live
3145,306694431980011522,Sports,'Bell happy with Queenstown pitch http://t.co/enrLUX56Ic',bell happy queenstown pitch
3146,305703295039729666,Sports,'.@tsonga7 comes back from match point down to top #Berdych 36 76(6) 64 for his 10th #ATP title at the @Open13 in Marseille. #tennis',comes back match point top berdych atp title marseille tennis
3147,305737530505043969,Sports,Congratulations also to Bradford City - everyone connected with the club should be very proud of what they've achieved #CapitalOneCup,congratulations also bradford city everyone connected club proud achieved capitalonecup
3148,306730322475769856,Politics,'India puts\xa0smartphone in space - Hindustan Times http://t.co/TsTxWhHDgR',india puts space hindustan times
3149,291703023644860416,Sports,'.@shaunmarsh9 saved his best innings of #BBL02 when it mattered most. http://t.co/rbfq8bQo #bigfinals',saved best innings mattered bigfinals
3150,302066135719874560,Politics,Too often violence against women &amp; girls goes unpunished. We want this to change &amp; we're taking action: http://t.co/0MKYAOH7 #1billionrising,often violence women amp girls goes unpunished want change amp taking action
3151,303842248255238144,Politics,"'Calm election, but no real debate &amp; competition in #Armenia elections, says observer @Cabrnoch in Yerevan #armvote13 http://t.co/wy0WjdqR'",calm election real debate amp competition armenia elections says observer cabrnoch yerevan
3152,292559287094484993,Sports,"'First four of the #bigfinal goes to Forrest, cut well through point. #BBL02'",first four bigfinal goes forrest cut well point
3153,304579045788631041,Sports,'#WheresJackie answer - she was at Crawley Town! Well done if you were one of those who got it. @samjohnson23 was 1st &amp; joins our list!',wheresjackie answer crawley town well done one got amp joins list
3154,24746008333,Sports,"That blog is one that get's updated very regularly, and it's not just about the premiership, it's about all different issues in the game",blog one get updated regularly premiership different issues game
3155,306464956742770690,Sports,'RT @danroan: FA pledges to tackle the bane of grassroots football; poor facilities. But is more \xa3 needed? Some thoughts here; http://t. ...',danroan pledges tackle bane grassroots football poor facilities needed thoughts
3156,294844193162018816,Politics,'Dmitry Medvedev meets with head of the Republic of Buryatia Vyacheslav Nagovitsyn http://t.co/DOVZ5wzS',dmitry medvedev meets head republic buryatia vyacheslav nagovitsyn
3157,258250694874759168,Politics,'.@BarackObama has amassed more debt than any other president. A 2nd term would threaten to drive the debt to a record $20T. #CantAfford4More',barackobama amassed debt president term would threaten drive debt record
3158,306330040310849538,Politics,'@vabtak wah wah',vabtak wah wah
3159,283836812760326145,Politics,'Prime Minister Abe became the 96th Prime Minister (the 63rd person to assume the post) since the first PM of Japan. http://t.co/2OlsJrgo',prime minister abe became prime minister person assume post since first japan
3160,306665856723726336,Politics,'#Economic Survey: The services sector has shown more resilience to worsening external conditions than agriculture and industry',economic survey services sector shown resilience worsening external conditions agriculture industry
3161,301546827138867200,Sports,'RT @CAMSmotorsport: CAMS followers... want to know more about AMSF and @ausgrandprix supporting young talent... take a look\n http://t ...',camsmotorsport cams followers want know amsf ausgrandprix supporting young talent take look
3162,300530175236517888,Sports,'#GBFedCup Watson to serve',gbfedcup watson serve
3163,284043473622016001,Politics,"'#NelsonMandela has been discharged from hospital this evening, http://t.co/AtfugeDm'",nelsonmandela discharged hospital evening
3164,304234984489771008,Politics,'How do we empower people with disabilities? #DisabilityRights @State_DRL http://t.co/eCB2a3u9',empower people disabilities disabilityrights state drl
3165,306469445067489280,Politics,'Watch live: President Obama speaks in Virginia about why Congress should prevent severe spending cuts. http://t.co/eRLXaXx3z8 #JobsOverCuts',watch live president obama speaks virginia congress prevent severe spending cuts jobsovercuts
3166,303149364027748353,Sports,'Deandra Dottin gets off the mark with a huge six over deep mid-wicket from only the second ball she has faced in the game #wwc13',deandra dottin gets mark huge six deep mid wicket second ball faced game
3167,305918329489612800,Politics,'@isabella_why ha ha thanks !',isabella thanks
3168,306752279447486465,Sports,'Well done to everybody who guessed Eden Gardens in Kolkata as the answer to our #whereamI trivia question',well done everybody guessed eden gardens kolkata answer whereami trivia question
3169,266084029856620544,Politics,'The evening winds down and the crowds clear out in Chicago. http://t.co/P5lTdszd',evening winds crowds clear chicago
3170,301726832900833280,Sports,'@RJMEENAKSHI1 Of course I do. Still with MY FM?',course still
3171,268358845129175041,Politics,"'Meeting with the President of the Republic of the Congo: cooperation in the economy,energy,infrastructure and transport http://t.co/3XiyBMNL'",meeting president republic congo cooperation economy energy infrastructure transport
3172,305275936465641472,Sports,'VIDEO: In case you missed it- British Tennis players do the Harlem Shake http://t.co/jVCeZMn6CS #harlemshake RT &amp; share!',video case missed british tennis players harlem shake harlemshake amp share
3173,304621853631184898,Sports,'@Kiran_N_C @HomeOfCricket a free hit is only given for a front foot no-ball',kiran homeofcricket free hit given front foot ball
3174,305216494231511040,Sports,"'Wicket! Sehwag out! More inswing from Pattinson, this time bounced onto the wickets, just clipping leg stump. India 2-12. SRT in. #INDvAUS'",wicket sehwag inswing pattinson time bounced onto wickets clipping leg stump india srt indvaus
3175,304509747871227905,Politics,"'Video in English: Press Conference by Chief Cabinet Secretary Suga (February 21, 2013(PM))\n http://t.co/4dq2xm4YAI'",video english press conference chief cabinet secretary suga february
3176,290357688586612736,Politics,'Dmitry Medvedev congratulates Russian mass media on their professional holiday - http://t.co/ehLIghsJ',dmitry medvedev congratulates russian mass media professional holiday
3177,304533791840538624,Politics,"'#HaroldHolzer: When #Lincoln first ran for president in 1860, he proposed to contain slavery, not outlaw it.'",haroldholzer lincoln first ran president proposed contain slavery outlaw
3178,291512942837518336,Sports,'SIX!!! March is exploding here! Long over long on! Great striking. 1-65. 27 off the over. #BBL02 #bigfinals',six march exploding long long great striking bigfinals
3179,302088155417432065,Politics,'#Valentine: Thanks for your images on most romantic places in Europe. We published a selection on Facebook http://t.co/jf9MkgiH #LoveEurope',valentine thanks images romantic places europe published selection facebook loveeurope
3180,23917580139,Sports,'#FulhamFC midfielder Jonathan Greening is eager to fight for a place in the starting eleven.',fulhamfc midfielder jonathan greening eager fight place starting eleven
3181,304913235499421696,Politics,"'Video review: EU-US trade #TAFTA, #Cybercrime, #HumanRights - top issues from #EP this week http://t.co/4ylA8xNkgi'",video review trade tafta cybercrime humanrights top issues week
3182,304525311259836416,Sports,'Did you know Asian Test teams have played seven Tests at Centurion and lost the lot to @OfficialCSA? #testcricket',know asian test teams played seven tests centurion lost lot officialcsa testcricket
3183,296819869159153664,Sports,"'@holdtolove Thanks, great to hear @aosos was especially helpful. :-)'",holdtolove thanks great hear aosos especially helpful
3184,304788175816114177,Sports,'This is probably the coolest half-court shot ever -&gt; http://t.co/27ewtdunfW (via @HunterPhillips1)',probably coolest half court shot ever via
3185,300552070086414336,Sports,"Jaffer loses out on opener's slot, but Dhawan is very good choice too, especially since left-handed Gambhir has not been selected....",jaffer loses opener slot dhawan good choice especially since left handed gambhir selected
3186,291056792467828737,Politics,"'On January 11, Prime Minister Shinzo Abe visited Osaka and Hyogo Prefectures.\nhttp://t.co/gALTlDXu'",january prime minister shinzo abe visited osaka hyogo prefectures
3187,305671994362449920,Sports,'We also have a live matchday blog up and running on the #CapitalOneCup website - http://t.co/v9vbzxt52a - make sure you join in the build up',also live matchday blog running capitalonecup website make sure join build
3188,283055468828577792,Politics,"'4/4 These are being recommended by a panel of jurists led by Justice Verma, former CJI. Any other specific suggestions?'",recommended panel jurists led justice verma former cji specific suggestions
3189,306182941313204225,Sports,'A family pass to the #AusGP starts at $110 for 2 Adults &amp; 2 Children or 1 Adult &amp; 3 Children @SenNews #embracetherace',family pass ausgp starts adults amp children adult amp children sennews embracetherace
3190,306345279857254400,Politics,"'@karunajohn yes, its the first time we learnt those words'",karunajohn yes first time learnt words
3191,266062630580535296,Politics,'Mitt Romney tells supporters he called President Obama to congratulate him. PO-237MO',mitt romney tells supporters called president obama congratulate
3192,301157075030011905,Sports,'RT @MazdaAus: Our great @ausgrandprix competition closes this Wednesday! For details click http://t.co/o9kJajUq or mobile devices http:/ ...',mazdaaus great ausgrandprix competition closes wednesday details click mobile devices http
3193,302213316921675776,Sports,'RT @theschibecsta: On the grid returns Sunday on 1116 SEN from 8 to 9. Will have a full wrap from Sydney Test day and @jack_perkins in N ...',theschibecsta grid returns sunday sen full wrap sydney test day jack perkins
3194,304537767927504896,Politics,"'Did you know: In #Lincoln\u2019s time, there was no security at the White House. Citizens could simply walk in! #HaroldHolzer'",know lincoln time security white house citizens could simply walk haroldholzer
3195,305834017033441280,Sports,'#AusAvEngL @calferguson12 has departed for 10 and Aus A are 2/38 in the 9th over. Roland-Jones the wicket-taker. http://t.co/X3iOCuOXaX',ausavengl departed aus roland jones wicket taker
3196,305948459851190272,Sports,"'1st Test. 35.5: R Jadeja to M Clarke, 4 runs, 85/3 #IndvAus http://t.co/fVNl1KTPB1 @BCCI'",test jadeja clarke runs indvaus bcci
3197,291544590408896512,Sports,'Shane Warne has been reported for breaching the Cricket Australia Code of Behaviour http://t.co/SyabRtRG #BBL02 #bigfinals',shane warne reported breaching cricket australia code behaviour bigfinals
3198,303898981908492288,Sports,It's settled then. Shane Watson to bat at No. 4. http://t.co/Nes7ztnb,settled shane watson bat
3199,304466257514733570,Politics,'@ronthedon08 thanks. Just confronting the fools',thanks confronting fools
3200,294481249874096130,Politics,'See the latest on Inida Thailand relations http://t.co/8xKSzXZo',see latest inida thailand relations
3201,305580732527550464,Sports,John Mikel Obi considers today's game against Manchester City: http://t.co/nCo15XQxqC #CFC,john mikel obi considers today game manchester city cfc
3202,306340923892178944,Politics,'@bhuto ha ha now that is pushing it',bhuto pushing
3203,305660280141139968,Sports,"#ChelseaTV have live commentary from today's game, which you can listen to right here... http://t.co/34dFMO3K2y",chelseatv live commentary today game listen right
3204,303512103862542336,Politics,Young persons emergency accommodation scheme Nightstop North East win Prime Minister's #BigSociety award http://t.co/UzUsFlZr,young persons emergency accommodation scheme nightstop north east win prime minister bigsociety award
3205,301256674306576386,Politics,'RT @foreignoffice: Foreign Secretary @WilliamJHague condemns reports of North Korean nuclear test http://t.co/Ksr1faqm',foreignoffice foreign secretary williamjhague condemns reports north korean nuclear test
3206,259063032016146433,Politics,'.@BarackObama\u2019s latest stimulus will cost $450 billion &amp; bears a strong resemblance to the 2009 stimulus bill. http://t.co/pVLcNH67',barackobama latest stimulus cost billion amp bears strong resemblance stimulus bill
3207,291012922505842689,Politics,"'On Jan 9, PM #Abe received a courtesy call from Fukushima Prefecture Governor Yuhei Sato. http://t.co/qJuXDXx4'",jan abe received courtesy call fukushima prefecture governor yuhei sato
3208,305921056575721472,Sports,'Watson made 17 (46). India continuing to focus on spin. Australia trail by 158 runs. Scorecard http://t.co/4SHuuuOqH2 #INDvAUS',watson made india continuing focus spin australia trail runs scorecard indvaus
3209,305986799807905792,Sports,"Last-wicket pair manages to avoid innings defeat. That, and Moises Henriques' batting are Australia's only positives from this Test.",last wicket pair manages avoid innings defeat moises henriques batting australia positives test
3210,305213737370005504,Sports,'@helen__barker See you soon :-)',helen barker see soon
3211,305330776105439234,Sports,Kyle Abbott has 6 for 27 on debut. And he's South Africa's sixth-choice Test fast bowler http://t.co/Yq3293TIYB #SAvPak,kyle abbott debut south africa sixth choice test fast bowler savpak
3212,304700522693275648,Sports,'Oscar with a lovely ball to Ramires who shoots and hits the post. #CFC',oscar lovely ball ramires shoots hits post cfc
3213,298892253307490305,Politics,"'Announcing the State of the Union White House Social - On Tuesday, February 12th, President Obama will deliver h... http://t.co/1sGL2UXn'",announcing state union white house social tuesday february president obama deliver
3214,306254148981108736,Sports,"'1st Test. Over 87: 3 runs (N Lyon 10, M Henriques 76) #AUS 235/9 #IndvAus http://t.co/fVNl1KTPB1 @BCCI'",test runs lyon henriques aus indvaus bcci
3215,295530692073373697,Sports,"RT @SharkoTennis: All four No 1 seeds in singles, doubles (men, women) win @AustralianOpen titles, 1st Grand Slam tourn since '97 @Wimbl ...",sharkotennis four seeds singles doubles men women win australianopen titles grand slam tourn since wimbl
3216,304712403512328193,Sports,'Full-time: Chelsea 1 - 1 Sparta Prague (agg 2-1) #CFC',full time chelsea sparta prague agg cfc
3217,292130396177563649,Sports,'@DragonPunk12 still valid.',still valid
3218,304860668782338048,Sports,'Happy Birthday @roscohutchins from the entire #ATP family! Tweet your messages/photos/videos to Ross using #happybdayrosco. #tennis #doubles',happy birthday roscohutchins entire atp family tweet messages photos videos ross using happybdayrosco tennis doubles
3219,295930152049844224,Politics,'RT @MinisterDisPpl: Find out about #AccesstoWork on @GovUK http://t.co/bLyV8r0y',ministerdisppl find accesstowork govuk
3220,293744887327768576,Politics,"'Video in English:Press Conference by Chief Cabinet Secretary Suga (January 22, 2013 (PM))http://t.co/5MDaEfzN'",video english press conference chief cabinet secretary suga january
3221,23948372334,Sports,"'#GerardHoullier, formally of #Liverpool has been confirmed as new manager as #AstonVilla'",gerardhoullier formally liverpool confirmed new manager astonvilla
3222,304694943191007232,Sports,'2 mins added time. #CFC',mins added time cfc
3223,299057701877604352,Politics,"'Before EU summit on Thursd, MEPs voice #EUCO demands, watch from 9am CET for statements by @EU_Council &amp; @EU_Commission http://t.co/ecjTMRqJ'",summit thursd meps voice euco demands watch cet statements council amp commission
3224,129324239449894912,Sports,@ohmygerrard good luck on your county trials :) where are they? I'm actually from Stroud in Gloucestershire :),ohmygerrard good luck county trials actually stroud gloucestershire
3225,301033527032569856,Politics,'Vladimir Putin expresses condolences to family and friends of former Gazprom head Rem Vyakhirev',vladimir putin expresses condolences family friends former gazprom head rem vyakhirev
3226,296953596535263232,Politics,It's the 60th anniversary of #1953floods. See photos: http://t.co/b1iEFjG5 &amp; discover how @EnvAgency responds now: http://t.co/8A6FOkWl,anniversary see photos amp discover envagency responds
3227,303896119174365184,Politics,"'President Obama: ""If Congress allows this meat cleaver approach to take place, it will jeopardize our military readiness.""'",president obama congress allows meat cleaver approach take place jeopardize military readiness
3228,306322271922970625,Politics,'#Railway Budget: 72 additional services to be introduced in Mumbai and 18 in Kolkata',railway budget additional services introduced mumbai kolkata
3229,303160810740518913,Sports,"'Deandra Dottin gone. B Lawry would have shouted, ""This could be the World Cup, this could be the World Cup"" http://t.co/uOdN9YGP #wwc2013'",deandra dottin gone lawry would shouted could world cup could world cup
3230,305632787069804545,Sports,"'1st Test. Over 132: 13 runs (MS Dhoni 181, B Kumar 4) #IND 478/8 #IndvAus http://t.co/fVNl1KTPB1 @BCCI'",test runs dhoni kumar ind indvaus bcci
3231,304154395313061889,Politics,'PM signs book at Jallianwala Bagh memorial. Deeply shameful event. UK must stand up for peaceful protest. #PMIndia http://t.co/PDDFD8zN',signs book jallianwala bagh memorial deeply shameful event must stand peaceful protest pmindia
3232,305895002100334592,Sports,"'1st Test. 145.6: N Lyon to B Kumar (B), 4 runs, 542/8 #IndvAus http://t.co/fVNl1KTPB1 @BCCI'",test lyon kumar runs indvaus bcci
3233,294804458024615938,Politics,'RT @DFID_UK: MY World is the United Nations global survey for a better world. This is YOUR chance to be heard - spread the word! http:// ...',dfid world united nations global survey better world chance heard spread word http
3234,304278075313635331,Politics,'Proponents of U.S. retrenchment exaggerate the budgetary savings of a smaller global profile: http://t.co/nmko2Li7',proponents retrenchment exaggerate budgetary savings smaller global profile
3235,259373300273266688,Politics,'#FF @RomneyResponse @TeamRomney @RomneyRoadTeam @RomneyBus',romneyresponse teamromney romneyroadteam romneybus
3236,301085687057375232,Sports,'@lukey_donald the drivers will be doing a signing session on Thursday. For more info: http://t.co/1JJJuTIY #CantWaitForAusGP',lukey donald drivers signing session thursday info cantwaitforausgp
3237,301351910441635840,Sports,"'RT @ajaymaken: Yes MT""@jatinkapadia: @ajaymaken I am not sure why IOC wants to cancel #wrestling even though it is played in 219 countries.""'",ajaymaken yes jatinkapadia ajaymaken sure ioc wants cancel wrestling even though played countries
3238,269108637866283008,Politics,'Telephone conversation with Prime Minister of Israel Benjamin Netanyahu http://t.co/QI2jy7Iy',telephone conversation prime minister israel benjamin netanyahu
3239,306343485953429505,Politics,'@amithbn what are you talking about',amithbn talking
3240,24469836237,Sports,"'Stewart downing of aston villa put them 1-0 up with a diving header just before the break, but then kenwyn jones cancelled it out with a...'",stewart downing aston villa put diving header break kenwyn jones cancelled
3241,302837247730913283,Politics,'The sequester and the future of U.S. defense spending: http://t.co/ZiNYLWGo',sequester future defense spending
3242,292124509874565121,Sports,RT @DragonPunk12: Awkward moment when the temperature in Sydney is higher than Australia's score. #AUSvSL,awkward moment temperature sydney higher australia score ausvsl
3243,303833036078858240,Sports,"'David Warner faced the fast stuff today, as he continues to recover from a thumb injury. http://t.co/dUIhM77y'",david warner faced fast stuff today continues recover thumb injury
3244,306786449192267776,Sports,'#FL125 Football League games have been played on 220 different grounds',football league games played different grounds
3245,289238237430562816,Politics,"'On Jan 7, PM #Abe attended new year party jointly hosted by 3 economic associations. Opening address is available.\nhttp://t.co/9LoXGmF1'",jan abe attended new year party jointly hosted economic associations opening address available
3246,303173264556040194,Sports,"'RT @CapitalOne_Cup: In exactly 7 days time, @officialbantams &amp; @SwansOfficial will have just kicked off at @wembleystadium in the #C ...'",capitalone cup exactly days time officialbantams amp swansofficial kicked wembleystadium
3247,302847006676774912,Sports,'The #AusvWI game at CCI in Mumbai begins at 2.30pm IST on Sunday - remember that it is free entry to the final of the #wwc13.',ausvwi game cci mumbai begins ist sunday remember free entry final
